label,text,description_length,word_count,preprocessed_text,Label_encoded
Malaria,"Along with a high fever, I've had chills, vomiting, and severe itching. Along with my headache and excessive sweating, I've been feeling awful with nausea and muscle ache.",171,28,along high fever chill vomiting severe itching along headache excessive sweating awful nausea muscle ache,12
Malaria,"I've had severe itching, chills, vomiting, and a high fever. I'm also sweating excessively and have a headache. Nausea and muscle pain have also been causing me a lot of discomfort.",181,31,severe itching chill vomiting high fever sweating excessively headache nausea muscle pain causing discomfort,12
urinary tract infection,"Frequent urges to urinate with little output, pain during urination, cloudy or bloody urine, strong or foul-smelling urine, pelvic pain, low fever, nausea and vomiting",167,25,frequent urge urinate little output pain urination cloudy bloody urine strong foul smelling urine pelvic pain low fever nausea vomiting,23
urinary tract infection,"I get frequent urges to urinate at night with little output, and a lot of pain during urination. The urine is coludy and bloody and sometime foul smelling, and I get nauseous",174,32,frequent urge urinate night little output pain urination urine coludy bloody sometime foul smelling nauseous,23
urinary tract infection,I get a burning sensation when I pee. Sometimes a lot of pain and foul smelling urine. I have been getting more urges to urinate at night,137,27,burning sensation pee sometimes pain foul smelling urine getting urge urinate night,23
urinary tract infection,I have been getting blood in my pee. Sometimes I get nauseous while peeing. This often almost coincides with me having a high temperature,137,24,getting blood pee sometimes nauseous peeing often almost coincides high temperature,23
urinary tract infection,"My pee looks cloudy and has storng and foul smell. I frequently get an urge to urinate at night, and have been getting high temperatures since these symptoms strted showing",172,30,pee look cloudy storng foul smell frequently urge urinate night getting high temperature symptom strted,23
urinary tract infection,"I have pain in my abdomen, and often get feverish. I have sudden and strong urges to pee. The pain is almost constant, and often increases at night time. My pee almost always has a foul smell",191,37,pain abdomen often feverish sudden strong urge pee pain almost constant often increase night pee almost always foul smell,23
urinary tract infection,"I have been frequently getting sudden strong urges to pee. There is blood in my pee sometimes and it is very foul smelling. I think I have an infection, what do I do?",166,33,frequently getting sudden strong urge pee blood pee sometimes foul smelling think infection,23
urinary tract infection,"I get blood in my pee sometimes and sometimes get nauseous whie peeing. I also have a bad smell in my pee and sometimes get high temperatures at nights, help me",160,31,blood pee sometimes sometimes nauseous whie peeing bad smell pee sometimes high temperature night help,23
urinary tract infection,"I have pain in my lower abdomen, and get a buring sensation in my pee. I also have been getting low temperatures since I started to get these other symptoms. I have been weak because of this",190,37,pain lower abdomen sensation pee getting low temperature started symptom weak,23
urinary tract infection,There is blood in my urine and I have a low fever. My head hurts almost all the time and I get very strong uncontrollable urges to pee. I have been having pain in lower back also ,179,37,blood urine low fever head hurt almost strong uncontrollable urge pee pain lower back,23
urinary tract infection,I have been having low temperatures and bloody pee since some days now. My head hurts like crazy and pee also smells very foul. I have almost no control on my peeing and get very sudden urges,191,37,low temperature bloody pee day head hurt crazy pee smell foul almost control peeing sudden urge,23
urinary tract infection,I have pain near my pelvic region and vomit a lot. Sometimes there is blood in my pee and there is almost a very foul smell in my urine.I sometimes get headches and have trouble sleeping due to this,198,39,pain near pelvic region vomit sometimes blood pee almost foul smell urine sometimes headches trouble sleeping due,23
urinary tract infection,"I have to constantly to go the bathroom to relieve myself, but cant seem to empty my bladder. I get these very strong and uncontrollable urges to pee and sometimes get dark or bloody pee",186,35,constantly go bathroom relieve cant seem empty bladder strong uncontrollable urge pee sometimes dark bloody pee,23
urinary tract infection,I been having very low temperatues and a very foul smelling pee. The area near my kidneys hurt a lot and I cant seem to hold my pee. I often get these uncontrollable urges,171,34,low temperatues foul smelling pee area near kidney hurt cant seem hold pee often uncontrollable urge,23
urinary tract infection,"I have to go the bathroom all the time, but the urine output is very low often just a few drops. My stomach hurts a lot and and cant seem to be able to control my urges to pee",175,39,go bathroom urine output low often drop stomach hurt cant seem able control urge pee,23
urinary tract infection,My is pee is dark and often bloody and often has a very unfathomable smell. I have been having temperature fluctuations pretty frequently and often am not able to sleep at night because of this,193,35,pee dark often bloody often unfathomable smell temperature fluctuation pretty frequently often able sleep night,23
urinary tract infection,I have been having pain in my bladder and have been getting ,60,12,pain bladder getting,23
urinary tract infection,I have been urinating with blood in it. I occasionally feel queasy when urinating. I frequently almost have a fever at the same time.,133,24,urinating blood occasionally queasy urinating frequently almost fever,23
urinary tract infection,"My pee has a strong, unpleasant scent and a hazy appearance. Since these symptoms started appearing, I regularly feel the desire to urinate at night and have been experiencing high temperatures",193,31,pee strong unpleasant scent hazy appearance symptom started appearing regularly desire urinate night high temperature,23
urinary tract infection,"My stomach hurts, and I frequently acquire a temperature. I experience sudden, intense cravings to urinate. The discomfort is virtually always there and frequently gets worse at night. My pee nearly always smells bad.",217,34,stomach hurt frequently acquire temperature experience sudden intense craving urinate discomfort virtually always frequently get worse night pee nearly always smell bad,23
urinary tract infection,"I've been experiencing frequent, intense, abrupt cravings to urinate. Sometimes I get blood in my pee, and it smells awful. What should I do if I believe I have an infection?",174,31,frequent intense abrupt craving urinate sometimes blood pee smell awful believe infection,23
urinary tract infection,I occasionally urinate with blood in it and occasionally feel queasy while doing so. Help! I also occasionally get high temps at night and have a terrible odour coming from my pee.,180,32,occasionally urinate blood occasionally queasy help occasionally high temp night terrible odour coming pee,23
urinary tract infection,"I have lower abdominal ache and a bursting sensation when I urinate. Since I began to experience these additional symptoms, I have also been experiencing low body temperatures. I've been weak as a result of this.",212,36,lower abdominal ache sensation urinate began experience additional symptom low body temperature weak result,23
urinary tract infection,"I have a mild temperature and blood in my pee. My head hurts almost constantly, and I frequently experience severe, involuntary desires to urinate. Additionally, I've been experiencing lower back ache",200,31,mild temperature blood pee head hurt almost constantly frequently experience severe involuntary desire urinate lower back ache,23
urinary tract infection,"Since a few days ago, I've been experiencing low temperatures and bloody urination. My head is in excruciating pain, and my urine smells awful. I can hardly control when I urinate, and the impulses come on suddenly.",215,37,day ago low temperature bloody urination head excruciating pain urine smell awful hardly control urinate impulse come suddenly,23
urinary tract infection,"I frequently vomit and get discomfort at my pelvic area. My urine occasionally smells almost unbearably bad, and there is occasionally blood in it. Because of my headaches at times, I have problems falling asleep.",213,35,frequently vomit discomfort pelvic area urine occasionally smell almost unbearably bad occasionally blood headache time problem falling asleep,23
urinary tract infection,"I have to use the restroom frequently to relieve myself, but I can't seem to get my bladder empty. I occasionally get severe, uncontrolled desires to urinate, as well as black or crimson urine.",193,34,use restroom frequently relieve seem bladder empty occasionally severe uncontrolled desire urinate well black crimson urine,23
urinary tract infection,"I've been experiencing really low moods and very bad urine odour. I can't seem to keep my urine back, and the area near my kidneys hurts a lot. I frequently experience these irrational cravings.",194,34,low mood bad urine odour seem keep urine back area near kidney hurt frequently experience irrational craving,23
urinary tract infection,"I have to use the restroom frequently, yet only a few drops of pee are usually produced. My stomach aches a lot, and I can't seem to control the desire to urinate.",163,32,use restroom frequently drop pee usually produced stomach ache seem control desire urinate,23
urinary tract infection,"My urine is frequently black, red, and has a really strange odour. I have been experiencing temperature changes very regularly, which usually prevents me from sleeping at night.",177,28,urine frequently black red strange odour temperature change regularly usually sleeping night,23
urinary tract infection,Blood has been found in my urination. I sometimes have nausea when urinating. I regularly feel like I'm almost feverish.,120,20,blood found urination sometimes nausea urinating regularly almost feverish,23
urinary tract infection,My pee smells strongly and is cloudy in appearance. I've had high temperatures and a regular urge to urinate at night since these symptoms first materialised.,158,26,pee smell strongly cloudy appearance high temperature regular urge urinate night symptom first,23
urinary tract infection,"I've been having frequent, strong, sudden urges to urinate. I occasionally urinate with blood in it, and the stench is horrible. What ought I to do if I think I'm infected?",172,31,frequent strong sudden urge urinate occasionally urinate blood stench horrible ought think infected,23
urinary tract infection,"On rare occasions, I pee with blood in it and have mild nausea. Help! I also occasionally experience high nighttime temperatures and a dreadful urine odour.",156,26,occasion pee blood mild nausea help occasionally experience high nighttime temperature urine odour,23
urinary tract infection,"My lower abdomen hurts, and when I urinate, it feels like it's exploding. I've been having low body temps ever since I started having these new symptoms. Because of this, I've been weak.",186,33,lower abdomen hurt urinate feel exploding low body temp ever started new symptom weak,23
urinary tract infection,"Blood is in my pee, and I have a low body temperature. I have practically continual headaches and often strong, uncontrollable need to urinate. In addition, I've started having lower back pain.",193,32,blood pee low body temperature continual headache often strong uncontrollable need urinate addition started lower back pain,23
urinary tract infection,"I've had low temps and bloody urine for the past four days. My pee smells terrible, and my head hurts like hell. I scarcely have any control over when I urinate, and the urges strike without warning.",199,37,low temp bloody urine past four day pee smell terrible head hurt control urinate urge strike without warning,23
urinary tract infection,"I regularly vomit and get pelvic pain. There is occasionally blood in my pee, and it occasionally has an absolutely intolerable odour. I occasionally have trouble falling asleep because of my migraines.",202,32,regularly vomit pelvic pain occasionally blood pee occasionally absolutely intolerable odour occasionally trouble falling asleep migraine,23
urinary tract infection,"I need to relieve myself regularly, but I can't seem to get my bladder to empty. On sometimes, I get intense, uncontrollable urges to urinate, along with dark or red urine.",172,31,need relieve regularly seem bladder empty sometimes intense uncontrollable urge urinate along dark red urine,23
urinary tract infection,"My spirits have been incredibly low, and my pee smells awful. My kidney region hurts a lot, and I can't seem to hold my urine in. I get these unreasonable urges all the time.",174,34,spirit incredibly low pee smell awful kidney region hurt seem hold urine unreasonable urge,23
urinary tract infection,"I have to go to the bathroom a lot, but generally only a few drops of urine come out. I have severe stomach pains and an overwhelming want to urinate.",150,30,go bathroom generally drop urine come severe stomach pain overwhelming want urinate,23
urinary tract infection,"My urine often has a weird odour, is crimson or black in colour, and both. My body's temperature has been fluctuating often, which typically keeps me up at night.",162,29,urine often weird odour crimson black colour body temperature fluctuating often typically keep night,23
urinary tract infection,I noticed blood in my urinating. I occasionally feel sick after urinating. I frequently feel as though I have a fever.,118,21,noticed blood urinating occasionally sick urinating frequently though fever,23
urinary tract infection,"My pee has a strong odour and a hazy look. Since these symptoms started, I've had high temperatures and frequent nighttime urges to urinate.",140,24,pee strong odour hazy look symptom started high temperature frequent nighttime urge urinate,23
urinary tract infection,I occasionally urinate with blood in it and feel a little queasy. Help! I also occasionally get horrible pee odours and excessive overnight temps.,146,24,occasionally urinate blood little queasy help occasionally horrible pee odour excessive overnight temp,23
urinary tract infection,"My lower abdomen aches, and it feels like it may explode when I urinate. Since I began experiencing these new symptoms, my body temperature has been consistently low. That's why I've been weak.",193,33,lower abdomen ache feel may explode urinate began new symptom body temperature consistently low weak,23
urinary tract infection,"In the last four days, I've experienced low temperatures and blood in my pee. My head hurts so much and my urine smells awful. The desires to urinate seldom come on cue, and I hardly ever have any control over when they do.",223,43,last four day experienced low temperature blood pee head hurt much urine smell awful desire urinate seldom come cue hardly ever control,23
urinary tract infection,"My pee frequently has an odd smell and is either red or black, or both. The frequent changes in my body temperature usually keep me awake at night.",147,28,pee frequently odd smell red black frequent change body temperature usually keep awake night,23
urinary tract infection,My pee smells strongly and seems cloudy. I've had fevers and frequent overnight urination needs ever since these symptoms began.,128,20,pee smell strongly seems cloudy fever frequent overnight urination need ever symptom began,23
urinary tract infection,"I've had low temps and blood in my urine for the past three days. My pee smells terrible, and my head hurts so much. Urinary urges seldom occur on cue, and I almost never have any control over when they do.",206,41,low temp blood urine past day pee smell terrible head hurt much urinary urge seldom occur cue almost never control,23
allergy,"I have a runny nose and I am sneezing all the time. My eyes are itchy and often watery, and I am coughing all the time. My head hurts and all the time",150,33,runny nose sneezing eye itchy often watery coughing head hurt,18
allergy,I have sore throat and I am sneezing all the time. Sometimes I have swelling on my face like my lips and near my eyes. I just cant stop sneezing once I start sneezing,166,34,sore throat sneezing sometimes swelling face lip near eye cant stop sneezing start sneezing,18
allergy,I hace difficulty in breething and shortness of breath. I cough uncontrollably and get itchy eyes and swelling on my face and other body parts,142,25,hace difficulty shortness breath cough uncontrollably itchy eye swelling face body part,18
allergy,I have a nasal congestion and blocked nose. Sometimes at night I have chest pain and tightness. I have also lost my sense of smell and taste,140,27,nasal congestion blocked nose sometimes night chest pain tightness lost sense smell taste,18
allergy,I have asthma like symptoms like wheezing and difficulty breathing. I often get fever and have headaches. I feel tired all the time,131,23,asthma symptom wheezing difficulty breathing often fever headache tired,18
allergy,"I feel tired all the time, I have lost my taste and have a really sore throat. I also get feverish and often have muscle aches. Sometimes my whole body just cramps up",166,33,tired lost taste sore throat feverish often muscle ache sometimes whole body cramp,18
allergy,I have been experiencing a loss of appetite and have difficulty swallowing food. I have been suffering from sore throat and runnny nose also.,141,24,loss appetite difficulty swallowing food suffering sore throat nose,18
allergy,"I feel fatigued all the time, and have a tingling sensation in my throat. I have also developed flaky skin. Sometimes I get puffy eyes and sometimes puffs up too.",162,30,fatigued tingling sensation throat developed flaky skin sometimes puffy eye sometimes puff,18
allergy,"I have stomach cramps, nausea and diarrhea. My throat is swollen, and I have difficulty breathing. Sometimes at night night I get chest pain and nauseous.",154,26,stomach cramp nausea diarrhea throat swollen difficulty breathing sometimes night night chest pain nauseous,18
allergy,I have itchy and red skin. Sometimes these result in flaking. My face and lips puff up and causes a lot of inconvinience. I get watery eyes sometimes and headches when the puffing gets severe,191,35,itchy red skin sometimes result flaking face lip puff cause inconvinience watery eye sometimes headches puffing get severe,18
allergy,"I often sneeze and have a runny nose. My eyes are scratchy and frequently runny, and I frequently cough. My head hurts constantly.",130,23,often sneeze runny nose eye scratchy frequently runny frequently cough head hurt constantly,18
allergy,"I often sneeze and have a sore throat. My lips and the area around my eyes occasionally swell. Once I start sneezing, I just can't stop.",136,26,often sneeze sore throat lip area around eye occasionally swell start sneezing stop,18
allergy,"I have trouble breathing and get short of breath. I have a dry, hacking cough, itchy eyes, and swelling all over my face and body.",130,25,trouble breathing breath dry hacking cough itchy eye swelling face body,18
allergy,I have a plugged nose and nasal congestion. I occasionally have stiffness and chest discomfort at night. I've also lost my ability to taste and smell.,150,26,plugged nose nasal congestion occasionally stiffness chest discomfort night lost ability taste smell,18
allergy,"I get symptoms of asthma, such as wheezing and breathing problems. I frequently have headaches and fever. All the time, I feel exhausted.",137,23,symptom asthma wheezing breathing problem frequently headache fever exhausted,18
allergy,"I always feel exhausted, have bad taste, and have an extremely scratchy throat. I also have muscular pain and heat. My entire body simply cramps up occasionally.",161,27,always exhausted bad taste extremely scratchy throat muscular pain heat entire body simply cramp occasionally,18
allergy,"I've been losing my appetite, and I also have trouble swallowing. My nose has been running, and I have a sore throat.",117,22,losing appetite trouble swallowing nose running sore throat,18
allergy,I'm always worn out and experiencing a tingle in my throat. I've also started to have dry skin. My eyes occasionally swell up,125,23,always worn throat started dry skin eye occasionally swell,18
allergy,"I feel queasy, nauseous, and dizzy. I have a swelling throat and am having breathing issues. I occasionally have chest discomfort and nausea at night.",150,25,queasy nauseous dizzy swelling throat breathing issue occasionally chest discomfort nausea night,18
allergy,"My skin is red and scratchy. These can occasionally flake. My cheeks and lips swell, which is really annoying. I occasionally have headaches and runny eyes because to the puffing.",179,30,skin red scratchy occasionally flake cheek lip swell annoying occasionally headache runny eye puffing,18
allergy,"I frequently sneeze, and my nose runs. I constantly cough, and my eyes are sore and watery. My head hurts all the time.",119,23,frequently sneeze nose run constantly cough eye sore watery head hurt,18
allergy,I have a sore throat and frequently sneeze. Sometimes the skin around my eyes and my lips swells. I just can't stop sneezing once I get going.,142,27,sore throat frequently sneeze sometimes skin around eye lip swell stop sneezing going,18
allergy,"I have respiratory issues and experience breathlessness. My face and torso are swollen, my eyes are itching, and I have a dry, hacking cough.",141,24,respiratory issue experience face torso swollen eye itching dry hacking cough,18
allergy,"I have nasal congestion and a blocked nose. On occasion, during the night, I have stiffness and chest pain. Additionally, I've lost my senses of taste and smell.",161,28,nasal congestion blocked nose occasion night stiffness chest pain lost sens taste smell,18
allergy,"I get breathing issues and wheezing, which are asthma symptoms. I regularly have fevers and headaches. I constantly feel worn out.",130,21,breathing issue wheezing asthma symptom regularly fever headache constantly worn,18
allergy,"I always feel worn out, have unpleasant taste in my mouth, and have a really itchy throat. My muscles are also hot and hurting. Sometimes my whole body just cramps up.",167,31,always worn unpleasant taste mouth itchy throat muscle hot hurting sometimes whole body cramp,18
allergy,"Along with losing my appetite, I've been having swallowing issues. I have a sore throat, and my nose has been running.",118,21,along losing appetite swallowing issue sore throat nose running,18
allergy,I always feel exhausted and have a tickle in my throat. My skin has also started to feel dry. I occasionally get ocular swelling.,129,24,always exhausted tickle throat skin started dry occasionally ocular swelling,18
allergy,"I'm dizzy, nauseated, and shaky. I'm having trouble breathing since my throat is swollen. On occasion, throughout the night, my chest hurts and I feel sick.",156,26,dizzy nauseated shaky trouble breathing throat swollen occasion throughout night chest hurt sick,18
allergy,"My skin is irritated and inflamed. Sometimes, they can flake. My lips and cheeks expand, and it is really unpleasant. Because of the puffing, I occasionally have headaches and wet eyes.",185,31,skin irritated inflamed sometimes flake lip cheek unpleasant puffing occasionally headache wet eye,18
allergy,"My nose runs and I sneeze a lot. My eyes are wet and hurt, and I cough all the time. My head aches constantly.",110,24,nose run sneeze eye wet hurt cough head ache constantly,18
allergy,"I sneeze a lot and have a sore throat. My lips and the skin surrounding my eyes will occasionally swell. Once I start, I just can't stop sneezing.",146,28,sneeze sore throat lip skin surrounding eye occasionally swell start stop sneezing,18
allergy,"I have breathing problems and become out of breath easily. My eyes ache, I have a dry, hacking cough, and my face and body are bloated.",135,26,breathing problem become breath easily eye ache dry hacking cough face body bloated,18
allergy,I have a plugged nose and nasal congestion. I occasionally have stiffness and chest discomfort during the night. I've also lost my ability to smell and taste.,158,27,plugged nose nasal congestion occasionally stiffness chest discomfort night lost ability smell taste,18
allergy,"I get wheezing and breathing difficulties, which are asthma symptoms. I frequently have headaches and fever. I'm continuously exhausted.",136,19,wheezing breathing difficulty asthma symptom frequently headache fever continuously exhausted,18
allergy,"I always feel exhausted, have a bad taste in my mouth, and my throat itches a lot. Also heated and painful are my muscles. My entire body can cramp up at times.",160,32,always exhausted bad taste mouth throat itch painful muscle entire body cramp time,18
allergy,"I've been losing my appetite and having trouble swallowing. My nose has been running, and I have a sore throat.",111,20,losing appetite trouble swallowing nose running sore throat,18
allergy,I always get a tickle in my throat and feel fatigued. My skin has begun to feel dry as well. I have ocular edema on occasion.,125,26,always tickle throat fatigued skin begun dry well ocular occasion,18
allergy,"I feel queasy, sick, and wobbly. My throat is enlarged and making it difficult for me to breathe. My chest occasionally pains all through the night, and I occasionally feel ill.",177,31,queasy sick wobbly throat enlarged making difficult breathe chest occasionally pain night occasionally ill,18
allergy,My skin is swollen and itchy. They may occasionally flake. It hurts a lot when my cheeks and lips swell. I occasionally get headaches and watery eyes from the puffing.,167,30,skin swollen itchy may occasionally flake hurt cheek lip swell occasionally headache watery eye puffing,18
allergy,"I sneeze a lot and my nose is running. My eyes ache and are damp, and I frequently croak. My head hurts all the time.",117,25,sneeze nose running eye ache frequently head hurt,18
allergy,"I have a sore throat and a lot of sneezing. There are times when the skin around my eyes and my lips swell. I find that once I start, I just cannot stop.",153,33,sore throat sneezing time skin around eye lip swell find start cannot stop,18
allergy,"I have trouble breathing and easily get out of breath. My face and torso are swollen, my eyes hurt, and I have a dry, hacking cough.",132,26,trouble breathing easily breath face torso swollen eye hurt dry hacking cough,18
allergy,"I have nasal congestion and a blocked nose. On occasion, during the night, I have stiffness and chest pain. I've also lost my senses of taste and smell.",152,28,nasal congestion blocked nose occasion night stiffness chest pain lost sens taste smell,18
allergy,"I get breathing issues and wheezing, which are asthma symptoms. I regularly have fevers and headaches. I'm always worn out.",123,20,breathing issue wheezing asthma symptom regularly fever headache always worn,18
allergy,"I frequently have exhaustion, a terrible taste in my mouth, and throat itchiness. My muscles are also burning and uncomfortable. Sometimes I have cramps all throughout my body.",176,28,frequently exhaustion terrible taste mouth throat itchiness muscle burning uncomfortable sometimes cramp throughout body,18
allergy,"My appetite has decreased, and I've been having swallowing issues. I have a sore throat, and my nose has been running.",118,21,appetite decreased swallowing issue sore throat nose running,18
allergy,"My throat always tickles, and I'm worn out. Additionally, my skin has started to feel dry. Ocular inflammation occasionally affects me.",135,21,throat always tickle worn skin started dry ocular inflammation occasionally affect,18
allergy,"I'm nauseous, ill, and shaky. I have a huge throat, which makes it tough for me to breathe. I occasionally have nighttime chest aches and occasional sickness.",158,27,nauseous ill shaky huge throat make tough breathe occasionally nighttime chest ache occasional sickness,18
allergy,"My skin is itching and swollen. Sometimes, they could flake. My lips and cheeks swelling aches a lot. The puffing occasionally gives me headaches and runny eyes.",161,27,skin itching swollen sometimes could flake lip cheek swelling ache puffing occasionally give headache runny eye,18
gastroesophageal reflux disease,I often get aburning sensation in my throat while and especially after eating. Sometimes this also leaves a sour or bitter taste in my mouth and I get nauseos beacuse of this,174,32,often aburning sensation throat especially eating sometimes leaf sour bitter taste mouth nauseos beacuse,21
gastroesophageal reflux disease,"I have heartburn and indigestion. I often vomit whatever I eat and have difficultly swallowing food, beacuse the food gets stuck in my throat. I have a nagging pain in my upper abdomen",184,33,heartburn indigestion often vomit whatever eat difficultly swallowing food beacuse food get stuck throat nagging pain upper abdomen,21
gastroesophageal reflux disease,"I have frequent belching and burping. I have chest pain that often radiates to the back of my neck, jaw and arm. I get a feeling of tightness and pressure on my chest",166,33,frequent belching burping chest pain often radiates back neck jaw arm tightness pressure chest,21
gastroesophageal reflux disease,"I have a persistent sour taste in my mouth, even when I haven't eaten anything acidic. I get frequent hiccups and a feeling of lump in my throat.",145,28,persistent sour taste mouth even eaten anything acidic frequent hiccup lump throat,21
gastroesophageal reflux disease,"I have a chronic bad breath and a sour taste in my mouth, It sometimes gets difficult to swallow food because of this tingling sensation in my throat",149,28,chronic bad breath sour taste mouth sometimes get difficult swallow food tingling sensation throat,21
gastroesophageal reflux disease,"I get frequent heartburn and indigestion, especially eating spicy foods or fatty foods. I get chest pain that gets worse when I lie down or bend over. I also often have chest pain",179,33,frequent heartburn indigestion especially eating spicy food fatty food chest pain get worse lie bend often chest pain,21
gastroesophageal reflux disease,"I have a loss of appetite and difficulty swallowing. I often have this persistent feeling of fullness, even after eating small meals. I usually throw up and get heartburn and a tingling sensation in my throat",208,36,loss appetite difficulty swallowing often persistent fullness even eating small meal usually throw heartburn tingling sensation throat,21
gastroesophageal reflux disease,"I have a sore throat or hoarseness, especially in the morning. I have a chronic nagging pain in my throat and bad breath. I also have frequent belching",151,28,sore throat hoarseness especially morning chronic nagging pain throat bad breath frequent belching,21
gastroesophageal reflux disease,"I have a feeling of food or acid backing up into my throat. I chest pain which gets worse if I lie down. I get frequent heartburn or indigestion, after eating food and vomit it out",180,36,food acid backing throat chest pain get worse lie frequent heartburn indigestion eating food vomit,21
gastroesophageal reflux disease,I feel uneasiness after eating and usually vomit whatever I've eaten. I always have this pain in my abdomen and have really bad acid reflux,139,25,uneasiness eating usually vomit whatever eaten always pain abdomen bad acid reflux,21
gastroesophageal reflux disease,"My throat frequently feels like it is burning, especially after eating. Additionally, I occasionally get a sour or bitter aftertaste, which causes me to feel queasy.",165,26,throat frequently feel burning especially eating occasionally sour bitter aftertaste cause queasy,21
gastroesophageal reflux disease,"I have indigestion and heartburn. I frequently vomit everything I eat, and I have trouble swallowing food because it gets caught in my throat. My upper abdomen is bothering me.",176,30,indigestion heartburn frequently vomit everything eat trouble swallowing food get caught throat upper abdomen bothering,21
gastroesophageal reflux disease,"My burping and belching are frequent. I frequently get chest discomfort that spreads to the back of my neck, jaw, and arm. I have pressure and tension in my chest.",163,30,burping belching frequent frequently chest discomfort spread back neck jaw arm pressure tension chest,21
gastroesophageal reflux disease,"Even when I don't have anything acidic in my stomach, I constantly have a sour taste in my mouth. I frequently have hiccups and a lump in my throat.",148,29,even anything acidic stomach constantly sour taste mouth frequently hiccup lump throat,21
gastroesophageal reflux disease,"I always have foul breath and a sour taste in my mouth, and occasionally, the tingling in my throat makes it difficult to swallow meals.",136,25,always foul breath sour taste mouth occasionally tingling throat make difficult swallow meal,21
gastroesophageal reflux disease,"I frequently have heartburn and indigestion, particularly after consuming spicy or fatty foods. When I lie down or stoop over, my chest discomfort worsens. My chest hurts quite a bit too.",187,31,frequently heartburn indigestion particularly consuming spicy fatty food lie stoop chest discomfort worsens chest hurt bit,21
gastroesophageal reflux disease,"I don't feel like eating, and swallowing is challenging. Even after eating little meals, I frequently get this lingering sense of fullness. Typically, I have heartburn, nausea, and tingling in my throat.",203,32,eating swallowing challenging even eating little meal frequently lingering sense fullness typically heartburn nausea tingling throat,21
gastroesophageal reflux disease,"I often wake up with a sore throat or a scratchy voice. My throat hurts constantly, and I also have poor breath. I also frequently burp.",136,26,often wake sore throat scratchy voice throat hurt constantly poor breath frequently burp,21
gastroesophageal reflux disease,"I feel as though acid or food is backing up into my throat. My chest hurts, and lying down makes it worse. After eating, I frequently have heartburn or indigestion and throw up.",177,33,though acid food backing throat chest hurt lying make worse eating frequently heartburn indigestion throw,21
gastroesophageal reflux disease,"After eating, I get queasy and frequently throw up everything I've eaten. I always get severe abdominal ache and have terrible acid reflux.",139,23,eating queasy frequently throw everything eaten always severe abdominal ache terrible acid reflux,21
gastroesophageal reflux disease,"Especially after eating, my throat regularly feels like it is burning. I also occasionally get a bitter or sour aftertaste, which makes me feel sick.",149,25,especially eating throat regularly feel burning occasionally bitter sour aftertaste make sick,21
gastroesophageal reflux disease,"I have heartburn and indigestion. I regularly vomit everything I eat, and food gets stuck in my throat, making it difficult for me to swallow. I have a pain in my upper abdomen.",177,33,heartburn indigestion regularly vomit everything eat food get stuck throat making difficult swallow pain upper abdomen,21
gastroesophageal reflux disease,"Belching and burping are common in me. I often get chest pain that radiates to the back of my neck, my jaw, and my arm. In my chest, there is pressure and stress.",162,33,belching burping common often chest pain radiates back neck jaw arm chest pressure stress,21
gastroesophageal reflux disease,"I get a sour taste in my mouth all the time, even when there is nothing acidic in my stomach. I often get the hiccups and have a lump in my throat.",147,32,sour taste mouth even nothing acidic stomach often hiccup lump throat,21
gastroesophageal reflux disease,"I periodically find it challenging to swallow food due to the tingling in my throat, bad breath, and bad taste in my mouth.",123,23,periodically find challenging swallow food due tingling throat bad breath bad taste mouth,21
gastroesophageal reflux disease," regularly have indigestion and heartburn, especially after eating spicy or fatty foods. My chest pain is worse when I hunch over or lie down. Additionally, my chest hurts a lot.",178,30,regularly indigestion heartburn especially eating spicy fatty food chest pain worse hunch lie chest hurt,21
gastroesophageal reflux disease,"I'm not in the mood to eat, and swallowing is difficult. I often have this lingering feeling of fullness even after little meals. My typical symptoms include heartburn, nausea, and throat tingling.",197,32,mood eat swallowing difficult often lingering fullness even little meal typical symptom include heartburn nausea throat tingling,21
gastroesophageal reflux disease,I frequently get a scratchy voice or a painful throat when I wake up. I have bad breath and a continual sore throat. I also vomit a lot.,136,28,frequently scratchy voice painful throat wake bad breath continual sore throat vomit,21
gastroesophageal reflux disease,My throat feels as though food or acid is backing up. Lying down only makes my chest pain more. I regularly have heartburn or indigestion after eating and puke up.,163,30,throat feel though food acid backing lying make chest pain regularly heartburn indigestion eating puke,21
gastroesophageal reflux disease,I often feel sick after eating and puke up the entire meal. I constantly get excruciating acid reflux and severe stomach pain.,126,22,often sick eating puke entire meal constantly excruciating acid reflux severe stomach pain,21
gastroesophageal reflux disease,"My throat often feels like it is burning, especially after eating. A bitter or sour aftertaste that I occasionally experience also makes me feel unwell.",152,25,throat often feel burning especially eating bitter sour aftertaste occasionally experience make unwell,21
gastroesophageal reflux disease,"I have indigestion and heartburn. I frequently vomit everything I eat, and it is hard for me to swallow since food gets caught in my throat. My upper abdomen is in discomfort.",175,32,indigestion heartburn frequently vomit everything eat hard swallow food get caught throat upper abdomen discomfort,21
gastroesophageal reflux disease,"My tendency is to belch and burp frequently. I frequently get chest pain that spreads to my arm, jaw, and the back of my neck. There is pressure and stress in my chest.",168,33,tendency belch burp frequently frequently chest pain spread arm jaw back neck pressure stress chest,21
gastroesophageal reflux disease,"Even when I don't have anything acidic in my stomach, I constantly have a sour taste in my mouth. I frequently have a lump in my throat and the hiccups.",152,30,even anything acidic stomach constantly sour taste mouth frequently lump throat hiccup,21
